# Multi-country monthly macro panel: OECD short-term statistics and prices.
# Columns: iso,date(YYYY-MM),ip,cpi,shortrate,longrate,shareprice
# ip/cpi/shareprice are index levels; shortrate/longrate are per-cent yields.
# Source: OECD via DBnomics (https://db.nomics.world): production from
# DSD_STES@DF_INDSERV, prices from DSD_PRICES@DF_PRICES_ALL, rates and share
# prices from DSD_STES@DF_FINMARK (the legacy OECD/MEI froze at 2024-01).
# ip = industry B-to-E (manufacturing alone where a country has no aggregate);
# shortrate = 3-month interbank, immediate rate for the months it lacks.
# Regenerate: make macropanel
iso,date,ip,cpi,shortrate,longrate,shareprice
FIN,1978-03,41.8609,28.3163,,,1.9781
FIN,1978-04,41.8609,28.4772,,,2.0137
FIN,1978-05,42.0636,28.9062,,,1.9602
FIN,1978-06,41.4555,28.9062,,,1.9068
FIN,1978-07,38.6681,28.9867,,,1.8890
FIN,1978-08,42.5704,29.1207,,,1.9246
FIN,1978-09,43.4320,29.3084,,,1.9068
FIN,1978-10,43.7867,29.4962,,,1.9068
FIN,1978-11,44.0401,29.6570,,,1.9424
FIN,1978-12,44.7496,29.6034,,,1.9781
FIN,1979-01,45.5605,29.8447,,,2.0850
FIN,1979-02,46.2193,30.1933,,,2.1919
FIN,1979-03,46.8781,30.4078,,,2.2097
FIN,1979-04,47.0809,30.6760,,,2.2275
FIN,1979-05,46.7261,30.7832,,,2.2454
FIN,1979-06,46.7768,30.9978,,,2.3701
FIN,1979-07,47.7397,31.1587,,,2.4058
FIN,1979-08,47.1822,31.2927,,,2.5840
FIN,1979-09,46.9288,31.5609,,,2.5840
FIN,1979-10,47.3849,31.7486,,,2.4414
FIN,1979-11,48.5506,31.9899,,,2.4236
FIN,1979-12,48.1958,32.1508,,,2.4592
FIN,1980-01,49.5641,32.5262,,,2.4949
FIN,1980-02,49.1080,33.0089,,,2.5305
FIN,1980-03,50.1723,33.3306,,,2.5661
FIN,1980-04,50.4257,33.9742,,,2.6374
FIN,1980-05,49.1587,34.3496,,,2.6196
FIN,1980-06,51.8447,34.4837,,,2.5840
FIN,1980-07,55.7977,34.6982,,,2.5661
FIN,1980-08,50.9325,35.1540,,,2.5305
FIN,1980-09,50.7804,35.6367,,,2.4592
FIN,1980-10,50.9832,35.9853,,,2.3701
FIN,1980-11,51.1859,36.3071,,,2.3523
FIN,1980-12,51.9967,36.5752,,,2.3523
FIN,1981-01,50.7804,36.8970,,,2.4058
FIN,1981-02,51.7433,37.0900,,,2.4414
FIN,1981-03,51.2366,37.4759,,,2.4770
FIN,1981-04,51.8954,37.8233,,,2.5127
FIN,1981-05,53.3144,38.2478,,,2.5661
FIN,1981-06,50.0709,38.7110,,,2.6196
FIN,1981-07,53.4664,38.8268,,,2.6374
FIN,1981-08,53.3144,38.9425,,,2.6018
FIN,1981-09,52.8583,39.3671,,,2.6196
FIN,1981-10,53.4158,39.8688,,,2.6374
FIN,1981-11,51.8447,39.8688,,,2.6909
FIN,1981-12,52.5542,39.9460,,,2.7622
FIN,1982-01,53.4158,40.6793,,,2.8513
FIN,1982-02,52.9596,40.8723,,,3.0651
FIN,1982-03,52.9596,41.4126,,,3.3502
FIN,1982-04,52.1994,41.6442,,,3.3681
FIN,1982-05,52.1994,42.4547,,,3.5463
FIN,1982-06,53.2130,42.6091,,,3.5819
FIN,1982-07,51.6927,42.9564,,,3.6532
FIN,1982-08,52.6556,42.7635,,,3.6710
FIN,1982-09,52.7569,42.6863,,,3.4928
FIN,1982-10,51.9461,42.8792,,,3.5284
FIN,1982-11,52.3515,42.9950,,,3.5997
FIN,1982-12,52.9596,43.4968,,,3.7066
FIN,1983-01,52.4022,43.9599,,,3.7779
FIN,1983-02,53.2130,44.1529,,,4.0809
FIN,1983-03,53.1624,44.5388,,,4.5086
FIN,1983-04,54.1253,44.8862,,,4.5442
FIN,1983-05,54.7841,45.6195,,,4.8828
FIN,1983-06,55.5443,46.1213,,,5.1679
FIN,1983-07,53.0610,46.3142,,,5.4174
FIN,1983-08,55.3922,46.3528,,,5.5421
FIN,1983-09,55.4429,46.7002,,,5.9698
FIN,1983-10,54.9361,46.8160,,,6.0411
FIN,1983-11,55.8483,47.2405,,,6.5044
FIN,1983-12,53.8212,47.2019,,,6.7005
FIN,1984-01,55.7977,47.5879,,,7.4489
FIN,1984-02,55.1388,47.7808,,,7.1816
FIN,1984-03,55.6456,48.1282,,,7.1638
FIN,1984-04,56.0511,48.4755,,,7.6628
FIN,1984-05,56.4565,48.9773,,,7.6628
FIN,1984-06,56.6592,49.0931,,,7.6093
FIN,1984-07,57.2674,49.2861,,,7.6450
FIN,1984-08,56.7099,49.4790,,,7.6628
FIN,1984-09,56.8619,49.7878,,,7.3242
FIN,1984-10,57.8248,50.0194,,,7.2885
FIN,1984-11,58.6357,50.0580,,,7.1460
FIN,1984-12,60.0547,50.0966,,,6.9143
FIN,1985-01,58.2332,50.6369,,,6.7718
FIN,1985-02,58.7052,50.7917,,,6.5223
FIN,1985-03,60.6522,51.2563,,,6.4332
FIN,1985-04,59.6491,51.5660,,,6.0055
FIN,1985-05,60.7702,51.6692,,,6.0055
FIN,1985-06,60.0031,51.7725,,,5.8095
FIN,1985-07,57.7022,51.7208,,,5.7203
FIN,1985-08,59.0001,51.7725,,,5.8629
FIN,1985-09,59.0001,51.9789,,,6.5579
FIN,1985-10,58.7052,52.0306,,,6.5935
FIN,1985-11,59.1181,52.0306,,,6.8252
FIN,1985-12,59.5902,52.1338,,,7.1103
FIN,1986-01,60.3571,52.4951,,,7.3955
FIN,1986-02,59.8261,52.7016,,,7.4489
FIN,1986-03,57.8201,52.7016,,,7.6271
FIN,1986-04,59.8261,52.9081,,,8.3043
FIN,1986-05,58.2921,52.8048,,,9.0349
FIN,1986-06,59.5311,53.1145,,,9.1419
FIN,1986-07,61.3602,53.1145,,,9.7834
FIN,1986-08,60.4751,53.2694,,,10.1754
FIN,1986-09,60.7702,53.5275,,,11.4051
FIN,1986-10,61.5962,53.6307,,,11.7436
FIN,1986-11,61.7732,53.5791,,,11.7615
FIN,1986-12,61.3012,53.6823,,,12.4030
FIN,1987-01,60.6522,54.3533,12.2500,,12.6168
FIN,1987-02,61.5372,54.5598,11.1400,,12.6168
FIN,1987-03,63.9562,54.8695,10.5400,,13.3590
FIN,1987-04,62.2452,55.1276,10.0400,,14.0187
FIN,1987-05,63.7202,55.1792,9.8900,,14.1954
FIN,1987-06,62.5402,55.3857,9.6900,,14.6195
FIN,1987-07,63.7792,55.3341,9.6300,,15.9389
FIN,1987-08,64.0152,55.4889,9.5500,,16.6693
FIN,1987-09,63.2482,55.7987,9.4800,,17.4704
FIN,1987-10,62.8352,55.9019,9.4500,,17.8591
FIN,1987-11,62.4222,55.7987,9.4800,,16.0685
FIN,1987-12,63.7202,55.9535,9.2500,,15.5973
FIN,1988-01,64.9002,56.6245,9.2100,10.4800,15.4206
FIN,1988-02,64.8412,56.7794,9.2200,9.9200,16.1981
FIN,1988-03,63.4842,57.0891,9.7200,10.0200,17.3879
FIN,1988-04,65.4902,57.5020,9.4700,9.9600,18.7780
FIN,1988-05,64.7822,57.9666,9.4700,10.3400,20.2034
FIN,1988-06,65.7262,58.2763,9.0600,10.2900,21.2401
FIN,1988-07,64.6642,58.2763,9.4700,10.5600,22.0412
FIN,1988-08,64.6052,58.3795,10.0000,10.7200,22.6066
FIN,1988-09,66.3162,58.9473,10.4800,10.6300,21.0516
FIN,1988-10,66.8472,58.9989,10.6800,10.6300,20.5451
FIN,1988-11,67.2602,59.1022,11.2600,11.5900,21.6171
FIN,1988-12,66.7882,59.5667,11.5500,11.5500,21.6289
FIN,1989-01,66.4342,59.8971,11.1900,11.6000,21.4757
FIN,1989-02,66.0212,60.1913,10.7800,11.7400,22.5595
FIN,1989-03,66.3752,60.8778,11.0900,11.7500,22.9365
FIN,1989-04,64.2512,61.4559,12.1100,11.7700,23.3135
FIN,1989-05,65.4902,61.6934,11.7500,11.8200,23.0308
FIN,1989-06,66.3752,62.2405,11.7800,12.3400,22.9365
FIN,1989-07,77.2902,62.1786,11.7900,12.0900,22.3004
FIN,1989-08,68.8532,62.2612,12.0600,11.9100,22.2297
FIN,1989-09,66.6702,62.9374,13.0900,12.2000,21.1930
FIN,1989-10,66.2572,63.1645,14.1900,12.3700,19.7087
FIN,1989-11,66.3162,63.1232,14.7700,12.5700,18.2832
FIN,1989-12,65.7262,63.4742,16.0800,12.8700,18.1890
FIN,1990-01,68.8667,64.4033,16.0500,12.6800,18.5424
FIN,1990-02,68.7884,64.6861,16.0100,,19.3199
FIN,1990-03,68.3859,64.9426,15.3800,13.1600,18.5777
FIN,1990-04,67.7263,65.3044,13.9400,13.4400,17.2583
FIN,1990-05,68.4866,65.5280,12.7700,13.1000,16.6457
FIN,1990-06,67.2233,65.7779,12.5200,13.1100,16.5397
FIN,1990-07,66.1836,65.7845,12.4500,13.4000,15.6209
FIN,1990-08,67.4580,66.0936,12.5100,13.2400,15.4677
FIN,1990-09,66.7984,66.5409,13.0900,13.3500,13.6889
FIN,1990-10,66.8096,66.7513,14.4100,13.4700,12.2752
FIN,1990-11,66.5637,66.7316,14.5300,13.1100,12.0867
FIN,1990-12,65.1886,66.6724,14.3000,13.5400,11.9218
FIN,1991-01,65.3898,67.6984,14.2100,13.0200,10.7202
FIN,1991-02,63.3104,68.0141,14.0200,12.6300,11.2032
FIN,1991-03,63.1651,68.1523,14.7200,12.5300,12.8642
FIN,1991-04,63.1874,68.4351,13.9700,12.1900,13.4061
FIN,1991-05,62.6620,68.7376,11.9800,11.5500,12.6168
FIN,1991-06,57.0386,68.7245,11.2500,11.1000,12.1456
FIN,1991-07,62.2819,68.6127,10.6900,11.2400,11.5802
FIN,1991-08,61.1303,68.5864,11.0900,11.0600,11.6155
FIN,1991-09,61.0409,68.7968,13.2000,11.0100,10.7673
FIN,1991-10,60.5602,68.9810,14.3800,10.8000,9.9662
FIN,1991-11,60.0795,69.0665,14.6600,11.3500,9.7895
FIN,1991-12,61.0409,69.4282,12.7800,12.0600,9.2712
FIN,1992-01,60.7838,69.7637,12.2500,11.7600,10.0369
FIN,1992-02,62.5725,69.9544,11.7400,11.1800,10.6495
FIN,1992-03,62.1253,70.1846,12.3800,11.2400,10.1076
FIN,1992-04,61.9688,70.4937,14.2100,11.8600,9.4832
FIN,1992-05,61.9465,70.5398,13.7300,11.8200,10.0016
FIN,1992-06,62.1365,70.8094,13.7000,12.1900,9.2830
FIN,1992-07,61.2198,70.6319,13.9600,12.1100,8.5055
FIN,1992-08,62.6061,70.5135,15.0900,12.9200,7.5277
FIN,1992-09,62.1589,70.9344,16.4100,13.5300,6.7855
FIN,1992-10,62.3489,71.1646,13.3700,12.0300,7.6691
FIN,1992-11,62.7961,71.2369,11.5000,12.0400,9.5304
FIN,1992-12,62.6284,71.0396,10.6800,10.9900,9.9545
FIN,1993-01,62.7849,71.7697,10.6400,10.9200,10.3079
FIN,1993-02,63.0980,71.9999,9.1900,10.2700,10.7555
FIN,1993-03,63.5899,72.0986,8.9000,9.8700,11.7097
FIN,1993-04,64.0594,72.3616,8.7300,9.7700,12.8524
FIN,1993-05,63.3104,72.4011,8.2500,9.4600,14.1365
FIN,1993-06,65.1774,72.3024,7.6200,9.0600,13.3354
FIN,1993-07,66.0047,72.1183,7.2700,8.6000,14.6195
FIN,1993-08,65.5463,72.0262,6.6500,7.8700,16.6104
FIN,1993-09,66.9102,72.1775,6.6800,7.9900,16.2334
FIN,1993-10,67.5698,72.2761,6.8700,7.6700,17.6942
FIN,1993-11,68.2853,72.1709,6.5800,7.3900,18.1654
FIN,1993-12,68.5760,72.1249,5.9000,7.0300,18.2479
FIN,1994-01,69.1350,71.9341,5.1900,6.5400,21.1694
FIN,1994-02,69.4815,72.2038,4.8200,6.5800,22.5831
FIN,1994-03,70.0964,72.3551,4.8000,7.4500,21.9234
FIN,1994-04,71.3821,72.5063,5.1300,8.2900,21.3815
FIN,1994-05,72.0976,72.5129,5.1400,8.5200,21.6642
FIN,1994-06,72.6454,73.2298,5.6100,9.5300,20.1210
FIN,1994-07,73.3609,73.2627,5.4600,9.8900,20.9220
FIN,1994-08,73.3609,73.3745,5.9600,10.5900,22.1119
FIN,1994-09,75.1049,73.5521,5.5700,10.5300,22.4771
FIN,1994-10,75.4291,73.6179,5.3900,10.0800,22.5831
FIN,1994-11,75.8092,73.4008,5.4300,10.2300,22.4771
FIN,1994-12,76.4129,73.3022,5.7000,10.2100,21.5817
FIN,1995-01,80.1622,73.2759,5.8500,10.2400,22.0176
FIN,1995-02,78.9628,73.4744,5.9900,10.2200,21.2283
FIN,1995-03,78.7629,73.4450,6.0600,10.1800,19.4141
FIN,1995-04,78.4630,73.4450,5.9700,9.4100,19.8854
FIN,1995-05,77.2636,73.5552,5.8700,8.8400,21.5464
FIN,1995-06,76.6639,73.8052,6.0200,8.7000,22.6066
FIN,1995-07,77.9633,73.7831,6.1300,8.7400,24.8214
FIN,1995-08,78.4630,73.5993,6.0800,8.3400,25.3868
FIN,1995-09,76.2641,73.6140,5.9500,7.9800,26.2821
FIN,1995-10,75.5644,73.5552,5.6100,7.9500,23.9261
FIN,1995-11,75.6643,73.3494,4.9300,7.5200,22.2297
FIN,1995-12,76.4640,73.2759,4.5400,7.3800,20.8396
FIN,1996-01,76.7638,73.5405,4.2000,7.0300,20.1445
FIN,1996-02,77.9633,73.8346,4.2800,7.6700,21.3226
FIN,1996-03,76.7638,73.8714,4.0100,7.7100,21.8056
FIN,1996-04,75.6643,73.9890,3.8200,7.4700,21.9941
FIN,1996-05,78.0632,74.1434,3.7600,7.3600,23.5020
FIN,1996-06,78.7629,74.0846,3.7200,7.2100,23.7847
FIN,1996-07,75.8643,74.1654,3.6300,7.0700,23.5844
FIN,1996-08,79.0627,73.9596,3.5400,7.1600,24.5269
FIN,1996-09,80.9618,74.0551,3.2800,6.9200,25.1041
FIN,1996-10,81.0618,74.1581,3.1000,6.5100,26.1172
FIN,1996-11,80.9618,73.9375,3.0800,6.4700,27.2953
FIN,1996-12,78.2631,73.9890,3.0800,6.3400,28.8149
FIN,1997-01,80.5620,74.0331,3.0700,6.1400,31.5009
FIN,1997-02,80.2622,74.0699,3.0700,5.9100,33.5742
FIN,1997-03,80.8619,74.2610,3.0700,6.1200,34.2457
FIN,1997-04,83.3607,74.6506,3.0800,6.3600,33.2915
FIN,1997-05,81.5616,74.8271,3.0800,6.1600,35.8714
FIN,1997-06,85.2598,74.9227,3.0700,6.0900,36.9317
FIN,1997-07,84.8600,75.0256,3.0800,5.8600,40.4305
FIN,1997-08,83.8605,75.1506,3.1300,5.9000,41.5849
FIN,1997-09,83.7605,75.2241,3.3100,5.8300,40.9959
FIN,1997-10,85.1599,75.4005,3.5700,5.7500,43.9764
FIN,1997-11,87.1589,75.3638,3.6500,5.7900,40.6189
FIN,1997-12,88.2584,75.3858,3.6000,5.5800,38.9108
FIN,1998-01,86.5592,75.4667,3.4800,5.3000,40.4069
FIN,1998-02,88.0585,75.4520,3.4200,5.1600,45.3665
FIN,1998-03,89.2579,75.6137,3.4700,5.0400,50.0551
FIN,1998-04,90.0576,75.9593,3.6300,5.0100,55.4269
FIN,1998-05,89.5578,75.9225,3.7500,5.0800,58.0186
FIN,1998-06,88.3584,76.0769,3.7300,4.9500,56.8170
FIN,1998-07,89.2579,75.8858,3.6700,4.8600,62.6366
FIN,1998-08,88.7582,75.9960,3.6100,4.6800,57.4885
FIN,1998-09,88.2584,76.2240,3.5400,4.4500,50.2435
FIN,1998-10,88.9581,76.2387,3.5400,4.4500,47.3573
FIN,1998-11,88.4583,76.0475,3.6100,4.4100,54.3785
FIN,1998-12,88.1585,76.0034,3.3700,4.0600,61.6234
