# pofo simdata v1
# id: USSCV-USD
# name: US small-cap value total return (USD, daily)
# source: Ken French Data Library, 6 Portfolios formed on Size and Book-to-Market (2x3) [Daily], value-weighted SMALL HiBM (small x high book-to-market), daily returns cumulated to a total-return index from 1963-07 (the standard reliable-value start; pre-1963 book equity is hand-collected). https://mba.tuck.dartmouth.edu/pages/faculty/ken.french/ftp/6_Portfolios_2x3_Daily_CSV.zip . Gross of fees/costs. Extends DFSVX (hence ZPRV) before its 1993 inception.
1995-12-05,21983.218317
1995-12-06,22003.003213
1995-12-07,21952.396306
1995-12-08,21991.910619
1995-12-11,21978.715473
1995-12-12,21934.758042
1995-12-13,22009.336219
1995-12-14,22057.756759
1995-12-15,21969.525732
1995-12-18,21655.361514
1995-12-19,21724.658671
1995-12-20,21850.661691
1995-12-21,21992.690992
1995-12-22,22093.857371
1995-12-26,22109.323071
1995-12-27,22155.752649
1995-12-28,22177.908402
1995-12-29,22279.926781
1996-01-02,22355.678532
1996-01-03,22386.976482
1996-01-04,22221.312856
1996-01-05,22294.643188
1996-01-08,22301.331581
1996-01-09,22116.230529
1996-01-10,21833.142778
1996-01-11,21959.775006
1996-01-12,21940.011209
1996-01-15,21834.699155
1996-01-16,21817.231396
1996-01-17,21854.320689
1996-01-18,21911.141923
1996-01-19,21915.524151
1996-01-22,21944.014332
1996-01-23,22009.846375
1996-01-24,22157.312346
1996-01-25,22192.764046
1996-01-26,22214.956810
1996-01-29,22214.956810
1996-01-30,22332.696081
1996-01-31,22435.426483
1996-02-01,22536.385902
1996-02-02,22491.313130
1996-02-05,22554.288807
1996-02-06,22630.973389
1996-02-07,22612.868610
1996-02-08,22732.716814
1996-02-09,22773.635704
1996-02-12,22796.409340
1996-02-13,22750.816521
1996-02-14,22812.243726
1996-02-15,22814.524950
1996-02-16,22871.561263
1996-02-20,22688.588773
1996-02-21,22781.611987
1996-02-22,22957.030399
1996-02-23,22991.465944
1996-02-26,22996.064238
1996-02-27,22979.966993
1996-02-28,23062.694874
1996-02-29,23058.082335
1996-03-01,23085.752034
1996-03-04,23178.095042
1996-03-05,23210.544375
1996-03-06,23238.397028
1996-03-07,23275.578463
1996-03-08,22749.550390
1996-03-11,22865.573097
1996-03-12,22812.982279
1996-03-13,22979.517050
1996-03-14,23064.541263
1996-03-15,23080.686442
1996-03-18,23272.256139
1996-03-19,23314.146200
1996-03-20,23337.460346
1996-03-21,23370.132791
1996-03-22,23414.536043
1996-03-25,23407.511682
1996-03-26,23428.578443
1996-03-27,23480.121315
1996-03-28,23520.037522
1996-03-29,23670.565762
1996-04-01,23760.513912
1996-04-02,23855.555967
1996-04-03,23941.435969
1996-04-04,23982.136410
1996-04-08,23727.925764
1996-04-09,23808.600712
1996-04-10,23672.891687
1996-04-11,23613.709458
1996-04-12,23745.946231
1996-04-15,23890.796503
1996-04-16,23931.410857
1996-04-17,23905.086305
1996-04-18,24067.640892
1996-04-19,24154.284399
1996-04-22,24250.901537
1996-04-23,24430.358208
1996-04-24,24427.915173
1996-04-25,24540.283582
1996-04-26,24660.530972
1996-04-29,24699.987822
1996-04-30,24754.327795
1996-05-01,24942.460686
1996-05-02,24735.438262
1996-05-03,24812.118121
1996-05-06,24844.373874
1996-05-07,24777.294065
1996-05-08,24725.261747
1996-05-09,24890.921001
1996-05-10,25077.602909
1996-05-13,25233.084047
1996-05-14,25419.808869
1996-05-15,25465.564525
1996-05-16,25511.402541
1996-05-17,25695.084639
1996-05-20,25887.797774
1996-05-21,25955.106048
1996-05-22,26188.702002
1996-05-23,26159.894430
1996-05-24,26146.814483
1996-05-28,25932.410604
1996-05-29,25893.511988
1996-05-30,26015.211495
1996-05-31,26088.054087
1996-06-03,26022.833952
1996-06-04,26069.675053
1996-06-05,26127.028338
1996-06-06,26038.196442
1996-06-07,25858.532886
1996-06-10,25982.653844
1996-06-11,25969.662517
1996-06-12,26050.168471
1996-06-13,25904.287527
1996-06-14,25875.792811
1996-06-17,25818.866067
1996-06-18,25480.638921
1996-06-19,25450.062155
1996-06-20,25249.006664
1996-06-21,25286.880174
1996-06-24,25375.384254
1996-06-25,25230.744564
1996-06-26,24970.867895
1996-06-27,25105.710582
1996-06-28,25467.232814
1996-07-01,25548.727959
1996-07-02,25564.057196
1996-07-03,25535.936733
1996-07-05,25285.684553
1996-07-08,25128.913309
1996-07-09,25149.016439
1996-07-10,25005.667046
1996-07-11,24585.571839
1996-07-12,24546.234924
1996-07-15,24136.312801
1996-07-16,23839.436154
1996-07-17,24199.411640
1996-07-18,24380.907227
1996-07-19,24341.897775
1996-07-22,24147.162593
1996-07-23,23888.787953
1996-07-24,23597.344740
1996-07-25,23805.001374
1996-07-26,23933.548382
1996-07-29,23895.254704
1996-07-30,23935.876637
1996-07-31,24074.704722
1996-08-01,24255.265007
1996-08-02,24446.881601
1996-08-05,24476.217858
1996-08-06,24498.246455
1996-08-07,24576.640843
1996-08-08,24569.267851
1996-08-09,24569.267851
1996-08-12,24576.638631
1996-08-13,24505.366379
1996-08-14,24581.333015
1996-08-15,24642.786348
1996-08-16,24795.571623
1996-08-19,24815.408080
1996-08-20,24840.223488
1996-08-21,24837.739466
1996-08-22,24964.411937
1996-08-23,25009.347879
1996-08-26,24994.342270
1996-08-27,25071.824731
1996-08-28,25184.647942
1996-08-29,25131.760182
1996-08-30,25156.891942
1996-09-03,25124.187982
1996-09-04,25274.933110
1996-09-05,25216.800764
1996-09-06,25378.188289
1996-09-09,25477.163223
1996-09-10,25500.092670
1996-09-11,25551.092856
1996-09-12,25643.076790
1996-09-13,25743.084789
1996-09-16,25807.442501
1996-09-17,25766.150593
1996-09-18,25768.727208
1996-09-19,25712.036008
1996-09-20,25817.455356
1996-09-23,25778.729173
1996-09-24,25783.884919
1996-09-25,25868.971739
1996-09-26,25897.427608
1996-09-27,25918.145550
1996-09-30,25982.940914
1996-10-01,25980.342620
1996-10-02,26188.185361
1996-10-03,26164.615994
1996-10-04,26243.109842
1996-10-07,26264.104330
1996-10-08,26195.817659
1996-10-09,26174.861005
1996-10-10,26177.478491
1996-10-11,26245.539935
1996-10-14,26269.160921
1996-10-15,26290.176249
1996-10-16,26292.805267
1996-10-17,26361.166561
1996-10-18,26398.072194
1996-10-21,26345.276049
1996-10-22,26192.473448
1996-10-23,26202.950438
1996-10-24,26229.153388
1996-10-25,26276.365864
1996-10-28,26144.984035
1996-10-29,26100.537562
1996-10-30,26100.537562
1996-10-31,26246.700572
1996-11-01,26157.461791
1996-11-04,26186.234998
1996-11-05,26215.039857
1996-11-06,26359.222576
1996-11-07,26443.572088
1996-11-08,26475.304375
1996-11-11,26560.025349
1996-11-12,26583.929372
1996-11-13,26586.587765
1996-11-14,26669.006187
1996-11-15,26650.337882
1996-11-18,26690.313389
1996-11-19,26775.722392
1996-11-20,26821.241120
1996-11-21,26807.830500
1996-11-22,26952.592784
1996-11-25,27106.222563
1996-11-26,27068.273852
1996-11-27,27157.599155
1996-11-29,27279.808352
1996-12-02,27320.728064
1996-12-03,27419.082685
1996-12-04,27430.050318
1996-12-05,27498.625444
1996-12-06,27251.137815
1996-12-09,27553.625445
1996-12-10,27710.681110
1996-12-11,27500.079933
1996-12-12,27409.329670
1996-12-13,27343.547278
1996-12-16,27206.829542
1996-12-17,27193.226127
1996-12-18,27389.017355
1996-12-19,27536.918049
1996-12-20,27649.819413
1996-12-23,27577.929883
1996-12-24,27616.538984
1996-12-26,27727.005140
1996-12-27,27793.549953
1996-12-30,27782.432533
1996-12-31,27901.896993
1997-01-02,27765.177697
1997-01-03,27937.321799
1997-01-06,27940.115531
1997-01-07,28040.699947
1997-01-08,28113.605767
1997-01-09,28203.569305
1997-01-10,28248.695016
1997-01-13,28299.542667
1997-01-14,28424.060655
1997-01-15,28435.430279
1997-01-16,28406.994849
1997-01-17,28543.348424
1997-01-20,28583.309112
1997-01-21,28589.025774
1997-01-22,28617.614800
1997-01-23,28666.264745
1997-01-24,28534.399927
1997-01-27,28423.115767
1997-01-28,28499.858180
1997-01-29,28539.757981
1997-01-30,28659.624965
1997-01-31,28694.016515
1997-02-03,28774.359761
1997-02-04,28754.217709
1997-02-05,28659.328791
1997-02-06,28676.524388
1997-02-07,28762.553961
1997-02-10,28722.286386
1997-02-11,28687.819642
1997-02-12,28816.914830
1997-02-13,29021.514926
1997-02-14,29076.655804
1997-02-18,29230.762080
1997-02-19,29271.685147
1997-02-20,29104.836541
1997-02-21,29168.867182
1997-02-24,29235.955576
1997-02-25,29294.427487
1997-02-26,29188.967549
1997-02-27,29151.021891
1997-02-28,29037.332905
1997-03-03,29077.985171
1997-03-04,29197.204911
1997-03-05,29363.628979
1997-03-06,29375.374430
1997-03-07,29425.312567
1997-03-10,29590.094317
1997-03-11,29723.249741
1997-03-12,29634.079992
1997-03-13,29367.373272
1997-03-14,29314.512000
1997-03-17,29252.951525
1997-03-18,29200.296213
1997-03-19,28990.054080
1997-03-20,29019.044134
1997-03-21,28966.809854
1997-03-24,28874.116063
1997-03-25,28923.202060
1997-03-26,29004.187026
1997-03-27,28792.456461
1997-03-31,28510.290387
1997-04-01,28419.057458
1997-04-02,28225.807867
1997-04-03,28087.501409
1997-04-04,28225.130166
1997-04-07,28436.818642
1997-04-08,28468.099143
1997-04-09,28593.358779
1997-04-10,28561.906084
1997-04-11,28176.320352
1997-04-14,28170.685088
1997-04-15,28314.355582
1997-04-16,28356.827115
1997-04-17,28385.183942
1997-04-18,28487.370604
1997-04-21,28270.866588
1997-04-22,28265.212415
1997-04-23,28200.202426
1997-04-24,28231.222649
1997-04-25,28095.712780
1997-04-28,28095.712780
1997-04-29,28309.240197
1997-04-30,28377.182374
1997-05-01,28502.041976
1997-05-02,28995.127302
1997-05-05,29360.465906
1997-05-06,29354.593813
1997-05-07,29363.400191
1997-05-08,29304.673391
1997-05-09,29448.266290
1997-05-12,29619.066235
1997-05-13,29657.571021
1997-05-14,29776.201305
1997-05-15,29791.089406
1997-05-16,29823.859604
1997-05-19,29874.560165
1997-05-20,29985.096038
1997-05-21,30036.070701
1997-05-22,30162.222198
1997-05-23,30418.601087
1997-05-27,30433.810387
1997-05-28,30519.025057
1997-05-29,30598.374522
1997-05-30,30751.366394
1997-06-02,30914.348636
1997-06-03,31000.908812
1997-06-04,31066.010721
1997-06-05,31205.807769
1997-06-06,31396.163197
1997-06-09,31550.004396
1997-06-10,31543.694395
1997-06-11,31632.016740
1997-06-12,31824.972042
1997-06-13,31984.096902
1997-06-16,31945.715986
1997-06-17,32006.412846
1997-06-18,32054.422465
1997-06-19,32291.625192
1997-06-20,32214.125291
1997-06-23,32065.940315
1997-06-24,32354.533778
1997-06-25,32403.065578
1997-06-26,32370.662513
1997-06-27,32564.886488
1997-06-30,32877.509398
1997-07-01,32913.674658
1997-07-02,32930.131496
1997-07-03,33088.196127
1997-07-07,33104.740225
1997-07-08,33154.397335
1997-07-09,33124.558378
1997-07-10,33286.868714
1997-07-11,33503.233360
1997-07-14,33603.743060
1997-07-15,33785.203273
1997-07-16,33971.021891
1997-07-17,33903.079847
1997-07-18,33787.809376
1997-07-21,33649.279357
1997-07-22,33834.350394
1997-07-23,34006.905581
1997-07-24,34081.720773
1997-07-25,34143.067870
1997-07-28,34156.725098
1997-07-29,34269.442290
1997-07-30,34557.305606
1997-07-31,34698.990559
1997-08-01,34692.050760
1997-08-04,34796.126913
1997-08-05,34990.985223
1997-08-06,35183.435642
1997-08-07,35236.210796
1997-08-08,34890.895930
1997-08-11,34842.048676
1997-08-12,34835.080266
1997-08-13,34842.047282
1997-08-14,34915.215581
1997-08-15,34688.266680
1997-08-18,34684.797853
1997-08-19,34983.087115
1997-08-20,35290.938281
1997-08-21,35185.065467
1997-08-22,35086.547283
1997-08-25,35276.014639
1997-08-26,35321.873458
1997-08-27,35537.336886
1997-08-28,35636.841429
1997-08-29,35715.242480
1997-09-02,36093.824050
1997-09-03,36227.371199
1997-09-04,36343.298787
1997-09-05,36590.433219
1997-09-08,36835.589122
1997-09-09,37045.551980
1997-09-10,37093.711197
1997-09-11,37101.129939
1997-09-12,37394.228866
1997-09-15,37439.101940
1997-09-16,37761.078217
1997-09-17,37859.257021
1997-09-18,37908.474055
1997-09-19,37931.219139
1997-09-22,38060.185284
1997-09-23,38170.559822
1997-09-24,38246.900941
1997-09-25,38235.426871
1997-09-26,38346.309609
1997-09-29,38488.190954
1997-09-30,38657.538995
1997-10-01,38816.034904
1997-10-02,39045.049510
1997-10-03,39224.656738
1997-10-06,39365.865502
1997-10-07,39472.153339
1997-10-08,39393.209033
1997-10-09,39519.267301
1997-10-10,39653.632810
1997-10-13,39780.524435
1997-10-14,39776.546383
1997-10-15,39704.948599
1997-10-16,39427.013959
1997-10-17,38800.124437
1997-10-20,39040.685209
1997-10-21,39364.722896
1997-10-22,39423.769980
1997-10-23,38840.298185
1997-10-24,38859.718334
1997-10-27,36947.820192
1997-10-28,37442.920982
1997-10-29,37895.980326
1997-10-30,37524.599719
1997-10-31,37926.112936
1997-11-03,38426.737627
1997-11-04,38534.332492
1997-11-05,38703.883555
1997-11-06,38665.179671
1997-11-07,38112.267602
1997-11-10,38264.716673
1997-11-11,38222.625484
1997-11-12,37664.575152
1997-11-13,37608.078289
1997-11-14,37784.836257
1997-11-17,38226.918842
1997-11-18,38112.238085
1997-11-19,38104.615637
1997-11-20,38337.053793
1997-11-21,38333.220087
1997-11-24,37915.387988
1997-11-25,37885.055678
1997-11-26,38055.538429
1997-11-28,38105.010629
1997-12-01,38459.387227
1997-12-02,38459.387227
1997-12-03,38505.538492
1997-12-04,38567.147354
1997-12-05,38756.126376
1997-12-08,38942.155782
1997-12-09,38766.916081
1997-12-10,38507.177744
1997-12-11,38060.494482
1997-12-12,38018.627938
1997-12-15,37973.005584
1997-12-16,38143.884109
1997-12-17,38216.357489
1997-12-18,37872.410272
1997-12-19,37705.771667
1997-12-22,37882.988793
1997-12-23,37981.484564
1997-12-24,37977.686416
1997-12-26,38000.473028
1997-12-29,38239.876008
1997-12-30,38721.698445
1997-12-31,39012.111184
1998-01-02,39012.111184
1998-01-05,39097.937828
1998-01-06,38835.981645
1998-01-07,38548.595381
1998-01-08,38317.303809
1998-01-09,37416.847169
1998-01-12,37278.404834
1998-01-13,37651.188883
1998-01-14,37926.042562
1998-01-15,37956.383396
1998-01-16,38275.217016
1998-01-20,38558.453622
1998-01-21,38458.201643
1998-01-22,38304.368836
1998-01-23,38120.507866
1998-01-26,37952.777631
1998-01-27,38074.226520
1998-01-28,38424.509404
1998-01-29,38547.467834
1998-01-30,38566.741568
1998-02-02,38748.005253
1998-02-03,38992.117686
1998-02-04,39148.086157
1998-02-05,39402.548717
1998-02-06,39571.979676
1998-02-09,39714.438803
1998-02-10,40008.325650
1998-02-11,40176.360618
1998-02-12,40204.484070
1998-02-13,40373.342904
1998-02-17,40365.268235
1998-02-18,40441.962245
1998-02-19,40458.139029
1998-02-20,40518.826238
1998-02-23,40660.642130
1998-02-24,40676.906387
1998-02-25,40929.103206
1998-02-26,41109.191260
1998-02-27,41211.964239
1998-03-02,41282.024578
1998-03-03,41443.024474
1998-03-04,41443.024474
1998-03-05,41115.624580
1998-03-06,41547.338638
1998-03-09,41497.481832
1998-03-10,41684.220500
1998-03-11,41896.810025
1998-03-12,41951.275878
1998-03-13,42077.129705
1998-03-16,42342.215623
1998-03-17,42422.665832
1998-03-18,42562.660630
1998-03-19,42673.323547
1998-03-20,42728.798868
1998-03-23,42604.885351
1998-03-24,42834.951732
1998-03-25,42826.384742
1998-03-26,42869.211126
1998-03-27,42890.645732
1998-03-30,42856.333215
1998-03-31,43122.042481
1998-04-01,43385.086940
1998-04-02,43558.627288
1998-04-03,43628.321092
1998-04-06,43510.524625
1998-04-07,43036.259906
1998-04-08,43092.207044
1998-04-09,43540.365998
1998-04-13,43596.968473
1998-04-14,43993.700887
1998-04-15,44257.663092
1998-04-16,44049.652075
1998-04-17,44274.305301
1998-04-20,44402.700786
1998-04-21,44655.796181
1998-04-22,44771.901251
1998-04-23,44462.975132
1998-04-24,44173.965794
1998-04-27,43233.060322
1998-04-28,43393.022646
1998-04-29,43657.720084
1998-04-30,44076.834197
1998-05-01,44244.326167
1998-05-04,44319.541521
1998-05-05,44133.399447
1998-05-06,44005.412588
1998-05-07,43890.998515
1998-05-08,44066.562510
1998-05-11,44026.902603
1998-05-12,43978.473010
1998-05-13,44141.193361
1998-05-14,44074.981571
1998-05-15,43889.866648
1998-05-18,43587.026568
1998-05-19,43774.450782
1998-05-20,43691.279326
1998-05-21,43669.433686
1998-05-22,43468.554291
1998-05-26,42920.850507
1998-05-27,42380.047791
1998-05-28,42803.848269
1998-05-29,42992.185201
1998-06-01,42695.539123
1998-06-02,42661.382692
1998-06-03,42678.447245
1998-06-04,42832.089655
1998-06-05,43016.267640
1998-06-08,43171.126204
1998-06-09,43235.882893
1998-06-10,42937.555301
1998-06-11,42473.829704
1998-06-12,42197.749811
1998-06-15,41619.640639
1998-06-16,41819.414914
1998-06-17,42204.153531
1998-06-18,41959.369440
1998-06-19,41896.430386
1998-06-22,42143.619326
1998-06-23,42400.695403
1998-06-24,42604.218741
1998-06-25,42519.010304
1998-06-26,42642.315434
1998-06-29,42838.470085
1998-06-30,42936.998566
1998-07-01,43198.914257
1998-07-02,43125.476103
1998-07-06,43228.977246
1998-07-07,43181.425371
1998-07-08,43159.834658
1998-07-09,43224.574410
1998-07-10,43155.415091
1998-07-13,43112.259676
1998-07-14,43155.371935
1998-07-15,43293.469126
1998-07-16,43293.469126
1998-07-17,43237.187616
1998-07-20,43124.770928
1998-07-21,42771.147806
1998-07-22,42296.388066
1998-07-23,41602.727301
1998-07-24,41294.867119
1998-07-27,40848.882555
1998-07-28,40428.139064
1998-07-29,40298.769019
1998-07-30,40500.262864
1998-07-31,39759.108054
1998-08-03,39345.613330
1998-08-04,38409.187733
1998-08-05,38190.255363
1998-08-06,38839.489704
1998-08-07,39460.921539
1998-08-10,39141.288075
1998-08-11,38268.437351
1998-08-12,38823.329692
1998-08-13,38516.625388
1998-08-14,38466.553775
1998-08-17,38420.393910
1998-08-18,38773.861534
1998-08-19,38452.038483
1998-08-20,38098.279729
1998-08-21,37530.615361
1998-08-24,37339.209223
1998-08-25,36977.018894
1998-08-26,36145.035968
1998-08-27,34811.284141
1998-08-28,34153.350871
1998-08-31,32302.239254
1998-09-01,32915.981800
1998-09-02,33297.807188
1998-09-03,32791.680519
1998-09-04,32781.843015
1998-09-08,33640.727302
1998-09-09,33092.383447
1998-09-10,32529.812928
1998-09-11,33066.554842
1998-09-14,33341.007247
1998-09-15,33427.693866
1998-09-16,33548.033564
1998-09-17,33256.165672
1998-09-18,33688.495825
1998-09-21,33523.422196
1998-09-22,33731.267413
1998-09-23,34210.251411
1998-09-24,33909.201198
1998-09-25,33817.646355
1998-09-28,33837.936943
1998-09-29,33584.152416
1998-09-30,33469.966298
1998-10-01,32583.012191
1998-10-02,32638.403311
1998-10-05,31796.332506
1998-10-06,31373.441284
1998-10-07,30598.517284
1998-10-08,29481.671403
1998-10-09,29832.503293
1998-10-12,30190.493332
1998-10-13,29888.588399
1998-10-14,30124.708247
1998-10-15,30808.539125
1998-10-16,31286.071481
1998-10-19,31974.365054
1998-10-20,32562.693371
1998-10-21,32881.807766
1998-10-22,33375.034882
1998-10-23,33468.484980
1998-10-26,33866.759951
1998-10-27,33914.173415
1998-10-28,34046.438691
1998-10-29,34332.428776
1998-10-30,34589.921992
1998-11-02,35174.491674
1998-11-03,35346.846683
1998-11-04,35862.910645
1998-11-05,36246.643788
1998-11-06,36569.238918
1998-11-09,36382.735800
1998-11-10,36244.481404
1998-11-11,36081.381237
1998-11-12,36038.083580
1998-11-13,35886.723629
1998-11-16,35825.716199
1998-11-17,35693.161049
1998-11-18,35789.532584
1998-11-19,36007.848732
1998-11-20,36015.050302
1998-11-23,36180.719533
1998-11-24,36115.594238
1998-11-25,36408.130552
1998-11-27,36801.338362
1998-11-30,36495.887253
1998-12-01,36594.426149
1998-12-02,36440.729559
1998-12-03,36229.373327
1998-12-04,36472.110129
1998-12-07,36545.054349
1998-12-08,36464.655229
1998-12-09,36450.069367
1998-12-10,36067.343639
1998-12-11,35923.074264
1998-12-14,35337.528154
1998-12-15,35422.338221
1998-12-16,35454.218326
1998-12-17,35624.398574
1998-12-18,35873.769364
1998-12-21,36103.361488
1998-12-22,35937.286025
1998-12-23,36249.940413
1998-12-24,36278.940366
1998-12-28,36340.614564
1998-12-29,36547.756067
1998-12-30,36690.292316
1998-12-31,37486.471659
1999-01-04,37700.144548
1999-01-05,37911.265357
1999-01-06,38392.738427
1999-01-07,38481.041726
1999-01-08,38719.624184
1999-01-11,38893.862493
1999-01-12,38431.025529
1999-01-13,38165.851453
1999-01-14,37883.424153
1999-01-15,38379.697009
1999-01-19,38490.998130
1999-01-20,38402.468835
1999-01-21,38045.325874
1999-01-22,37957.821625
1999-01-25,37832.560814
1999-01-26,37991.457569
1999-01-27,37600.145556
1999-01-28,37618.945629
1999-01-29,37886.040143
1999-02-01,37632.203674
1999-02-02,37233.302315
1999-02-03,37307.768919
1999-02-04,37013.037545
1999-02-05,36765.050193
1999-02-08,36728.285143
1999-02-09,36283.872893
1999-02-10,35899.263840
1999-02-11,36229.537068
1999-02-12,35733.192410
1999-02-16,35497.353340
1999-02-17,35003.940129
1999-02-18,35059.946433
1999-02-19,35045.922454
1999-02-22,35322.785242
1999-02-23,35343.978913
1999-02-24,35032.951898
1999-02-25,34847.277253
1999-02-26,34697.433961
1999-03-01,34784.177546
1999-03-02,34596.342987
1999-03-03,34468.336518
1999-03-04,34523.485857
1999-03-05,34696.103286
1999-03-08,34709.981727
